precision,recall,f1,result_labels,id
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.3_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.3_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.4_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.4_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.4_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_2.0_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_2.0_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_2.0_3.csv
0.4,0.2857142857142857,0.3333333333333333,[0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_0.1_4.csv
0.25,0.5714285714285714,0.34782608695652173,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1],20_LDA_10_True_DBSCAN_0.1_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.1_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],20_LDA_5_True_DBSCAN_0.2_4.csv
0.4375,1.0,0.6086956521739131,[0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1],20_LDA_10_True_DBSCAN_0.2_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.2_4.csv
0.5,0.42857142857142855,0.4615384615384615,[0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0],20_LDA_5_True_DBSCAN_0.3_4.csv
0.3125,0.7142857142857143,0.43478260869565216,[1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1],20_LDA_10_True_DBSCAN_0.3_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.3_4.csv
0.3333333333333333,0.14285714285714285,0.2,[1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],20_LDA_5_True_DBSCAN_0.4_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_10_True_DBSCAN_0.4_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.4_4.csv
0.5,0.42857142857142855,0.4615384615384615,[0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1],20_LDA_5_True_DBSCAN_0.5_4.csv
0.35714285714285715,0.7142857142857143,0.4761904761904762,[1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1],20_LDA_10_True_DBSCAN_0.5_4.csv
0.375,0.8571428571428571,0.5217391304347825,[0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_0.6_4.csv
0.36363636363636365,0.5714285714285714,0.4444444444444444,[1 0 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1 1],20_LDA_10_True_DBSCAN_0.6_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1],20_LDA_5_True_DBSCAN_0.7_4.csv
0.3,0.42857142857142855,0.3529411764705882,[1 1 0 1 0 1 0 0 0 1 0 1 1 0 0 1 1 1 0 0],20_LDA_10_True_DBSCAN_0.7_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.7_4.csv
0.6666666666666666,0.8571428571428571,0.75,[0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1],20_LDA_5_True_DBSCAN_0.8_4.csv
0.3333333333333333,0.42857142857142855,0.375,[0 1 0 1 0 1 1 0 1 1 1 1 0 0 0 0 1 0 0 0],20_LDA_10_True_DBSCAN_0.8_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.8_4.csv
0.42857142857142855,0.42857142857142855,0.42857142857142855,[0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0],20_LDA_5_True_DBSCAN_0.9_4.csv
0.3125,0.7142857142857143,0.43478260869565216,[1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1],20_LDA_10_True_DBSCAN_0.9_4.csv
0.35,1.0,0.5185185185185185,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],20_LDA_20_True_DBSCAN_0.9_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],20_LDA_5_True_DBSCAN_1.0_4.csv
0.125,0.14285714285714285,0.13333333333333333,[1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1],20_LDA_10_True_DBSCAN_1.0_4.csv
0.125,0.14285714285714285,0.13333333333333333,[1 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0],20_LDA_20_True_DBSCAN_1.0_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.1_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.1_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.1_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.2_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.2_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.2_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.3_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.3_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.3_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.4_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.4_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.4_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_5_True_DBSCAN_1.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_10_True_DBSCAN_1.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],20_LDA_20_True_DBSCAN_1.6_4.csv
